Data Venda;Canal de Venda;Local de Venda;PAX;Monetário Vendido;RPK
09/03/17;Porta a Porta;Arena;1170;R$ 45.195,27;156839
09/03/17;TeleVenda;Mindscape;1883;R$ 70.730,48;223687
09/03/17;Porta a Porta;Ellipsis;856;R$ 23.304,41;47203
10/03/17;Telégrafo;Vast;73;R$ 3.073,45;3708
10/03/17;TeleVenda;Ellipsis;1498;R$ 40.939,03;83929
10/03/17;TeleVenda;Mindscape;135;R$ 9.271,56;16001
10/03/17;Porta a Porta;Arena;1124;R$ 43.224,22;151365
10/03/17;TeleVenda;Arena;250;R$ 16.999,43;35843
10/03/17;Porta a Porta;Vast;1130;R$ 30.496,37;54576
10/03/17;Telégrafo;Mindscape;90;R$ 6.515,62;11541
10/03/17;Porta a Porta;Ellipsis;824;R$ 22.201,01;45287
10/03/17;TeleVenda;Ellipsis;261;R$ 16.578,66;16282
10/03/17;TeleVenda;Arena;2082;R$ 71.643,97;301615
10/03/17;Porta a Porta;Mindscape;1040;R$ 35.900,69;126480
10/03/17;TeleVenda;Vast;2269;R$ 69.906,72;108825
10/03/17;TeleVenda;Vast;249;R$ 16.358,31;12020
10/03/17;TeleVenda;Mindscape;1717;R$ 67.929,46;211631
10/03/17;Telégrafo;Ellipsis;69;R$ 4.410,76;3936
10/03/17;Telégrafo;Arena;132;R$ 6.593,64;18236
11/03/17;Porta a Porta;Vast;898;R$ 24.983,55;41590
11/03/17;TeleVenda;Mindscape;1448;R$ 65.656,84;175267
11/03/17;Telégrafo;Arena;100;R$ 5.333,45;14490
11/03/17;Telégrafo;Mindscape;70;R$ 5.462,26;8846
11/03/17;TeleVenda;Vast;252;R$ 17.202,18;12242
11/03/17;TeleVenda;Ellipsis;252;R$ 15.846,10;15398
11/03/17;Porta a Porta;Mindscape;901;R$ 32.310,71;104449
11/03/17;TeleVenda;Vast;2002;R$ 66.745,34;93891
11/03/17;Telégrafo;Ellipsis;57;R$ 2.977,99;3222
11/03/17;TeleVenda;Arena;220;R$ 15.801,56;32425
11/03/17;TeleVenda;Mindscape;126;R$ 9.828,45;15878
11/03/17;Porta a Porta;Ellipsis;720;R$ 20.802,36;40410
11/03/17;TeleVenda;Arena;1744;R$ 63.683,93;250531
11/03/17;Porta a Porta;Arena;941;R$ 37.172,66;127117
11/03/17;TeleVenda;Ellipsis;1315;R$ 39.245,12;74174
11/03/17;Telégrafo;Vast;52;R$ 2.138,59;2598
12/03/17;TeleVenda;Mindscape;120;R$ 8.458,12;14456
12/03/17;Porta a Porta;Vast;772;R$ 23.911,97;37405
12/03/17;TeleVenda;Arena;212;R$ 14.864,10;30375
12/03/17;TeleVenda;Arena;1703;R$ 66.045,17;243405
12/03/17;Telégrafo;Vast;64;R$ 2.565,67;3059
12/03/17;Porta a Porta;Arena;798;R$ 32.660,57;107646
12/03/17;TeleVenda;Ellipsis;276;R$ 17.044,81;17160
12/03/17;TeleVenda;Vast;2009;R$ 72.690,28;95807
12/03/17;Telégrafo;Arena;109;R$ 5.437,87;15595
12/03/17;Porta a Porta;Mindscape;770;R$ 29.466,58;91939
12/03/17;Porta a Porta;Ellipsis;664;R$ 20.002,79;37601
12/03/17;TeleVenda;Vast;266;R$ 18.892,72;13010
12/03/17;Telégrafo;Ellipsis;57;R$ 2.555,26;3132
12/03/17;TeleVenda;Mindscape;1507;R$ 71.106,79;182898
12/03/17;Telégrafo;Mindscape;64;R$ 3.414,80;7888
12/03/17;TeleVenda;Ellipsis;1449;R$ 44.558,16;80558
13/03/17;Porta a Porta;Mindscape;588;R$ 19.495,94;69772
13/03/17;TeleVenda;Ellipsis;121;R$ 6.667,11;7561
13/03/17;Telégrafo;Mindscape;68;R$ 4.304,05;9967
13/03/17;Porta a Porta;Vast;926;R$ 18.256,55;46855
13/03/17;Telégrafo;Ellipsis;47;R$ 1.837,02;2684
13/03/17;Telégrafo;Arena;96;R$ 6.245,89;13553
13/03/17;TeleVenda;Mindscape;59;R$ 3.565,27;7308
13/03/17;TeleVenda;Mindscape;751;R$ 21.672,16;91773
13/03/17;TeleVenda;Ellipsis;890;R$ 17.374,62;50719
13/03/17;TeleVenda;Arena;113;R$ 7.202,08;16159
13/03/17;Telégrafo;Vast;70;R$ 2.501,64;3256
13/03/17;Porta a Porta;Arena;714;R$ 25.950,49;93429
13/03/17;TeleVenda;Arena;1174;R$ 36.006,21;167149
13/03/17;TeleVenda;Vast;1074;R$ 19.777,62;54518
13/03/17;Porta a Porta;Ellipsis;671;R$ 15.091,55;36597
13/03/17;TeleVenda;Vast;116;R$ 5.781,96;5758
14/03/17;TeleVenda;Arena;831;R$ 25.890,11;117127
14/03/17;TeleVenda;Arena;94;R$ 5.297,34;14077
14/03/17;Porta a Porta;Vast;1161;R$ 21.507,11;58018
14/03/17;Telégrafo;Mindscape;53;R$ 3.294,65;6665
14/03/17;Telégrafo;Vast;60;R$ 2.289,74;2976
14/03/17;Porta a Porta;Ellipsis;842;R$ 18.838,94;45950
14/03/17;TeleVenda;Ellipsis;743;R$ 14.749,53;41216
14/03/17;TeleVenda;Mindscape;45;R$ 2.336,89;5229
14/03/17;Porta a Porta;Arena;782;R$ 29.739,77;103373
14/03/17;TeleVenda;Mindscape;618;R$ 16.864,25;75422
14/03/17;TeleVenda;Vast;1003;R$ 17.034,24;49625
14/03/17;Porta a Porta;Mindscape;740;R$ 23.645,87;87465
14/03/17;TeleVenda;Ellipsis;87;R$ 4.364,59;5675
14/03/17;Telégrafo;Arena;77;R$ 6.727,25;11797
14/03/17;Telégrafo;Ellipsis;49;R$ 2.701,46;2564
14/03/17;TeleVenda;Vast;91;R$ 4.286,30;4118
15/03/17;Porta a Porta;Ellipsis;1066;R$ 28.564,47;59167
15/03/17;TeleVenda;Mindscape;1667;R$ 72.816,64;200669
15/03/17;Telégrafo;Vast;95;R$ 4.743,74;4764
15/03/17;TeleVenda;Ellipsis;308;R$ 17.483,82;18380
15/03/17;TeleVenda;Mindscape;131;R$ 8.591,62;14692
15/03/17;TeleVenda;Arena;1897;R$ 73.039,74;275653
15/03/17;Telégrafo;Mindscape;69;R$ 3.761,52;9052
15/03/17;Porta a Porta;Mindscape;1108;R$ 40.521,81;127214
15/03/17;Porta a Porta;Vast;1303;R$ 33.110,00;63924
15/03/17;TeleVenda;Arena;288;R$ 17.928,80;42905
15/03/17;TeleVenda;Ellipsis;1652;R$ 46.067,66;92811
15/03/17;Porta a Porta;Arena;1023;R$ 44.171,30;141685
15/03/17;TeleVenda;Vast;2278;R$ 74.233,08;107791
15/03/17;Telégrafo;Ellipsis;63;R$ 3.189,70;3475
15/03/17;Telégrafo;Arena;103;R$ 5.609,56;14588
15/03/17;TeleVenda;Vast;300;R$ 16.238,40;14312
16/03/17;Porta a Porta;Mindscape;1225;R$ 44.099,21;144230
16/03/17;TeleVenda;Arena;363;R$ 19.359,72;53293
16/03/17;Telégrafo;Arena;143;R$ 6.312,56;21238
16/03/17;TeleVenda;Mindscape;160;R$ 8.355,74;19028
16/03/17;Telégrafo;Ellipsis;59;R$ 2.380,20;3552
16/03/17;Porta a Porta;Ellipsis;916;R$ 26.443,15;52588
16/03/17;TeleVenda;Vast;2385;R$ 75.298,89;113203
16/03/17;Porta a Porta;Vast;1260;R$ 34.214,13;61835
16/03/17;TeleVenda;Ellipsis;1589;R$ 45.408,74;90016
16/03/17;Telégrafo;Mindscape;91;R$ 4.691,61;12489
16/03/17;TeleVenda;Vast;350;R$ 21.238,57;17307
16/03/17;TeleVenda;Ellipsis;304;R$ 17.072,40;18814
16/03/17;TeleVenda;Arena;2388;R$ 90.181,01;354605
16/03/17;Porta a Porta;Arena;1496;R$ 64.372,24;212672
16/03/17;Telégrafo;Vast;89;R$ 2.990,86;3960
16/03/17;TeleVenda;Mindscape;1788;R$ 72.767,70;215144
17/03/17;Porta a Porta;Arena;1402;R$ 60.074,24;203697
17/03/17;TeleVenda;Ellipsis;298;R$ 14.571,65;17761
17/03/17;TeleVenda;Vast;2335;R$ 71.264,87;112956
17/03/17;TeleVenda;Arena;330;R$ 18.365,63;50257
17/03/17;Porta a Porta;Ellipsis;928;R$ 25.556,75;51774
17/03/17;TeleVenda;Vast;348;R$ 20.024,61;16730
17/03/17;Porta a Porta;Mindscape;1125;R$ 40.647,20;129837
17/03/17;TeleVenda;Mindscape;1710;R$ 69.368,73;206593
17/03/17;TeleVenda;Ellipsis;1621;R$ 45.446,65;91407
17/03/17;Telégrafo;Mindscape;100;R$ 4.832,05;11735
17/03/17;Telégrafo;Arena;156;R$ 7.953,21;23051
17/03/17;Telégrafo;Vast;86;R$ 3.101,82;4246
17/03/17;Telégrafo;Ellipsis;53;R$ 3.665,59;3127
17/03/17;Porta a Porta;Vast;1309;R$ 33.920,68;64555
17/03/17;TeleVenda;Arena;2375;R$ 87.205,78;357450
17/03/17;TeleVenda;Mindscape;162;R$ 8.830,75;20472
18/03/17;TeleVenda;Arena;2196;R$ 79.941,30;328024
18/03/17;TeleVenda;Ellipsis;1481;R$ 41.409,44;83726
18/03/17;TeleVenda;Ellipsis;340;R$ 17.127,23;20456
18/03/17;TeleVenda;Mindscape;1554;R$ 62.777,70;187922
18/03/17;Porta a Porta;Vast;1101;R$ 29.261,79;54686
18/03/17;TeleVenda;Vast;333;R$ 18.267,42;15869
18/03/17;TeleVenda;Arena;258;R$ 14.170,17;38997
18/03/17;Telégrafo;Arena;137;R$ 7.503,46;19897
18/03/17;TeleVenda;Vast;2098;R$ 65.219,99;100460
18/03/17;Telégrafo;Ellipsis;66;R$ 2.509,77;3590
18/03/17;Porta a Porta;Ellipsis;881;R$ 24.066,71;49962
18/03/17;Porta a Porta;Arena;1263;R$ 52.746,24;182072
18/03/17;Porta a Porta;Mindscape;1043;R$ 37.108,73;121486
18/03/17;Telégrafo;Mindscape;83;R$ 4.168,51;10326
18/03/17;Telégrafo;Vast;81;R$ 3.306,81;3948
18/03/17;TeleVenda;Mindscape;126;R$ 8.011,69;14519
19/03/17;TeleVenda;Arena;1896;R$ 73.482,08;283615
19/03/17;TeleVenda;Vast;228;R$ 15.125,01;10931
19/03/17;TeleVenda;Arena;187;R$ 10.480,84;29375
19/03/17;Telégrafo;Mindscape;88;R$ 5.905,33;11533
19/03/17;TeleVenda;Vast;2230;R$ 74.911,51;106004
19/03/17;Porta a Porta;Arena;916;R$ 38.324,31;132375
19/03/17;TeleVenda;Ellipsis;1558;R$ 46.045,72;89803
19/03/17;Telégrafo;Ellipsis;91;R$ 6.599,47;5200
19/03/17;Porta a Porta;Vast;948;R$ 25.406,82;45930
19/03/17;Telégrafo;Arena;146;R$ 10.431,80;21254
19/03/17;TeleVenda;Ellipsis;220;R$ 13.545,56;14119
19/03/17;Porta a Porta;Mindscape;828;R$ 30.778,78;96287
19/03/17;TeleVenda;Mindscape;112;R$ 6.914,80;14736
19/03/17;TeleVenda;Mindscape;1526;R$ 66.825,49;184321
19/03/17;Porta a Porta;Ellipsis;709;R$ 20.058,87;40857
19/03/17;Telégrafo;Vast;83;R$ 5.122,48;3799
20/03/17;TeleVenda;Vast;1283;R$ 22.038,55;62577
20/03/17;Porta a Porta;Vast;1113;R$ 21.015,59;53570
20/03/17;Telégrafo;Arena;106;R$ 5.173,36;15507
20/03/17;TeleVenda;Vast;85;R$ 4.675,51;4041
20/03/17;TeleVenda;Arena;1515;R$ 48.890,15;225139
20/03/17;Telégrafo;Mindscape;68;R$ 4.107,82;8779
20/03/17;Porta a Porta;Mindscape;794;R$ 24.430,45;91137
20/03/17;Porta a Porta;Arena;931;R$ 36.317,05;133080
20/03/17;TeleVenda;Ellipsis;1069;R$ 20.472,16;63707
20/03/17;TeleVenda;Arena;116;R$ 6.373,54;17325
20/03/17;TeleVenda;Mindscape;40;R$ 2.086,98;5039
20/03/17;TeleVenda;Ellipsis;84;R$ 3.859,02;5592
20/03/17;Porta a Porta;Ellipsis;819;R$ 18.175,04;46250
20/03/17;TeleVenda;Mindscape;942;R$ 26.192,31;115193
20/03/17;Telégrafo;Vast;77;R$ 2.909,57;3551
20/03/17;Telégrafo;Ellipsis;61;R$ 2.542,55;3343
21/03/17;Porta a Porta;Ellipsis;1113;R$ 23.189,16;62649
21/03/17;TeleVenda;Mindscape;38;R$ 1.834,99;5012
21/03/17;TeleVenda;Arena;91;R$ 5.230,24;13685
21/03/17;TeleVenda;Ellipsis;82;R$ 3.432,00;5201
21/03/17;TeleVenda;Vast;72;R$ 3.030,24;3217
21/03/17;TeleVenda;Arena;1332;R$ 41.762,79;196071
21/03/17;Porta a Porta;Mindscape;1011;R$ 29.587,81;115064
21/03/17;TeleVenda;Ellipsis;1124;R$ 20.883,18;65057
21/03/17;Porta a Porta;Vast;1423;R$ 26.347,87;68813
21/03/17;TeleVenda;Mindscape;898;R$ 23.529,57;108429
21/03/17;Telégrafo;Vast;71;R$ 2.757,19;3386
21/03/17;Telégrafo;Mindscape;61;R$ 4.457,16;8025
21/03/17;TeleVenda;Vast;1287;R$ 21.867,94;61153
21/03/17;Telégrafo;Ellipsis;50;R$ 1.678,61;2527
21/03/17;Telégrafo;Arena;89;R$ 5.262,60;12498
21/03/17;Porta a Porta;Arena;1101;R$ 42.070,61;153660
22/03/17;TeleVenda;Ellipsis;1675;R$ 45.360,72;94520
22/03/17;TeleVenda;Arena;172;R$ 10.348,29;25912
22/03/17;Telégrafo;Ellipsis;59;R$ 3.056,91;3245
22/03/17;Telégrafo;Mindscape;87;R$ 4.784,66;11050
22/03/17;TeleVenda;Ellipsis;228;R$ 12.737,64;13450
22/03/17;Porta a Porta;Mindscape;1091;R$ 36.421,05;122874
22/03/17;TeleVenda;Vast;2560;R$ 78.748,31;122118
22/03/17;TeleVenda;Mindscape;107;R$ 6.606,51;12492
22/03/17;Porta a Porta;Vast;1456;R$ 35.231,37;69507
22/03/17;TeleVenda;Mindscape;1732;R$ 69.296,76;206993
22/03/17;Telégrafo;Arena;133;R$ 7.199,68;20192
22/03/17;TeleVenda;Vast;250;R$ 15.174,19;12048
22/03/17;TeleVenda;Arena;2131;R$ 78.672,27;318822
22/03/17;Porta a Porta;Arena;1183;R$ 47.868,40;169078
22/03/17;Telégrafo;Vast;77;R$ 4.851,59;3722
22/03/17;Porta a Porta;Ellipsis;1083;R$ 27.655,70;60695
23/03/17;Telégrafo;Ellipsis;54;R$ 1.937,19;2990
23/03/17;TeleVenda;Mindscape;1646;R$ 65.088,51;201523
23/03/17;Porta a Porta;Mindscape;956;R$ 34.631,31;114534
23/03/17;Telégrafo;Arena;132;R$ 6.226,12;19582
23/03/17;Telégrafo;Mindscape;85;R$ 5.110,53;11400
23/03/17;Porta a Porta;Ellipsis;874;R$ 24.187,39;49720
23/03/17;Porta a Porta;Arena;1166;R$ 47.617,30;168123
23/03/17;Porta a Porta;Vast;1220;R$ 31.625,84;59277
23/03/17;TeleVenda;Arena;172;R$ 9.921,20;25070
23/03/17;TeleVenda;Ellipsis;1606;R$ 43.826,33;92572
23/03/17;TeleVenda;Arena;2080;R$ 75.621,66;309701
23/03/17;TeleVenda;Vast;2376;R$ 72.099,84;111906
23/03/17;Telégrafo;Vast;83;R$ 4.324,70;4168
23/03/17;TeleVenda;Vast;259;R$ 14.248,89;12398
23/03/17;TeleVenda;Mindscape;106;R$ 7.517,79;13501
23/03/17;TeleVenda;Ellipsis;219;R$ 12.337,11;13597
24/03/17;TeleVenda;Arena;192;R$ 12.531,71;28172
24/03/17;Porta a Porta;Ellipsis;653;R$ 19.449,36;38251
24/03/17;Porta a Porta;Mindscape;627;R$ 25.370,94;74601
24/03/17;TeleVenda;Ellipsis;1307;R$ 39.150,87;75166
24/03/17;TeleVenda;Ellipsis;238;R$ 13.439,32;14085
24/03/17;Porta a Porta;Arena;769;R$ 33.080,30;107848
24/03/17;Telégrafo;Ellipsis;51;R$ 1.960,81;3161
24/03/17;Porta a Porta;Vast;962;R$ 26.490,58;46937
24/03/17;TeleVenda;Mindscape;1290;R$ 55.393,07;156337
24/03/17;Telégrafo;Vast;67;R$ 3.160,10;3175
24/03/17;TeleVenda;Arena;1580;R$ 59.478,63;227529
24/03/17;Telégrafo;Arena;104;R$ 5.066,77;15244
24/03/17;Telégrafo;Mindscape;54;R$ 2.945,98;6992
24/03/17;TeleVenda;Vast;1951;R$ 60.563,47;91978
24/03/17;TeleVenda;Mindscape;103;R$ 7.900,77;13200
24/03/17;TeleVenda;Vast;226;R$ 15.869,62;10860
25/03/17;Telégrafo;Mindscape;97;R$ 6.877,96;12397
25/03/17;Porta a Porta;Mindscape;852;R$ 33.638,11;100931
25/03/17;TeleVenda;Vast;2238;R$ 67.355,41;107192
25/03/17;TeleVenda;Arena;2093;R$ 75.574,99;309972
25/03/17;Telégrafo;Vast;96;R$ 3.850,18;4517
25/03/17;TeleVenda;Mindscape;96;R$ 6.632,63;11570
25/03/17;Telégrafo;Arena;133;R$ 8.744,80;18509
25/03/17;Telégrafo;Ellipsis;80;R$ 4.244,44;4340
25/03/17;Porta a Porta;Arena;966;R$ 40.479,99;136475
25/03/17;Porta a Porta;Vast;1000;R$ 27.364,52;48569
25/03/17;TeleVenda;Ellipsis;1572;R$ 44.068,29;91491
25/03/17;TeleVenda;Mindscape;1670;R$ 66.981,90;199377
25/03/17;TeleVenda;Arena;141;R$ 8.691,27;21194
25/03/17;TeleVenda;Ellipsis;210;R$ 11.547,34;12902
25/03/17;Porta a Porta;Ellipsis;748;R$ 22.054,23;42499
25/03/17;TeleVenda;Vast;223;R$ 14.455,13;10968
26/03/17;Telégrafo;Mindscape;68;R$ 4.656,29;8266
26/03/17;TeleVenda;Vast;2306;R$ 74.050,80;108665
26/03/17;TeleVenda;Mindscape;1648;R$ 69.188,11;193620
26/03/17;Porta a Porta;Vast;900;R$ 25.900,97;43324
26/03/17;TeleVenda;Arena;2052;R$ 77.595,26;305262
26/03/17;Porta a Porta;Ellipsis;635;R$ 19.056,71;36710
26/03/17;Telégrafo;Arena;113;R$ 5.397,26;16431
26/03/17;TeleVenda;Mindscape;95;R$ 6.626,09;12632
26/03/17;Porta a Porta;Mindscape;798;R$ 30.480,01;89970
26/03/17;TeleVenda;Ellipsis;1561;R$ 44.297,21;88519
26/03/17;Telégrafo;Ellipsis;60;R$ 3.157,88;3451
26/03/17;Porta a Porta;Arena;815;R$ 35.824,56;115803
26/03/17;TeleVenda;Arena;165;R$ 9.958,72;24497
26/03/17;Telégrafo;Vast;67;R$ 4.300,55;3496
26/03/17;TeleVenda;Vast;221;R$ 12.673,83;10571
26/03/17;TeleVenda;Ellipsis;228;R$ 12.739,80;13346
27/03/17;TeleVenda;Mindscape;1238;R$ 30.625,10;149161
27/03/17;TeleVenda;Arena;1706;R$ 50.484,72;248727
27/03/17;Porta a Porta;Mindscape;599;R$ 20.749,40;69104
27/03/17;TeleVenda;Ellipsis;1219;R$ 21.963,74;74142
27/03/17;TeleVenda;Mindscape;49;R$ 2.052,04;5881
27/03/17;Telégrafo;Mindscape;46;R$ 3.245,53;5934
27/03/17;TeleVenda;Vast;127;R$ 5.941,87;6243
27/03/17;Telégrafo;Arena;105;R$ 5.032,49;15077
27/03/17;TeleVenda;Arena;101;R$ 5.123,59;15344
27/03/17;Porta a Porta;Ellipsis;825;R$ 18.757,67;48183
27/03/17;TeleVenda;Ellipsis;114;R$ 5.158,85;6848
27/03/17;Porta a Porta;Arena;902;R$ 34.319,78;123012
27/03/17;TeleVenda;Vast;1549;R$ 23.146,27;75715
27/03/17;Telégrafo;Vast;67;R$ 2.943,38;3502
27/03/17;Telégrafo;Ellipsis;55;R$ 1.575,13;3281
27/03/17;Porta a Porta;Vast;952;R$ 19.174,62;47789
28/03/17;Porta a Porta;Ellipsis;971;R$ 22.004,50;56586
28/03/17;TeleVenda;Mindscape;911;R$ 22.241,52;110063
28/03/17;Porta a Porta;Vast;1110;R$ 22.263,07;55026
28/03/17;Telégrafo;Ellipsis;40;R$ 2.115,81;2177
28/03/17;TeleVenda;Vast;1316;R$ 21.250,35;64172
28/03/17;Telégrafo;Arena;78;R$ 4.594,36;11329
28/03/17;TeleVenda;Vast;73;R$ 3.736,32;3586
28/03/17;Porta a Porta;Arena;999;R$ 39.356,00;136740
28/03/17;TeleVenda;Arena;1237;R$ 37.501,25;177588
28/03/17;TeleVenda;Arena;74;R$ 3.663,08;10912
28/03/17;Porta a Porta;Mindscape;739;R$ 25.443,98;84826
28/03/17;TeleVenda;Ellipsis;1051;R$ 19.998,20;63476
28/03/17;TeleVenda;Ellipsis;76;R$ 2.724,14;4570
28/03/17;TeleVenda;Mindscape;45;R$ 2.206,60;5232
28/03/17;Telégrafo;Vast;66;R$ 4.156,69;2944
28/03/17;Telégrafo;Mindscape;41;R$ 2.485,49;4903
29/03/17;Telégrafo;Arena;100;R$ 5.514,48;14555
29/03/17;Porta a Porta;Arena;1009;R$ 43.913,35;142455
29/03/17;Porta a Porta;Mindscape;936;R$ 35.801,71;108269
29/03/17;TeleVenda;Arena;193;R$ 10.661,25;28766
29/03/17;TeleVenda;Mindscape;1687;R$ 70.402,73;200996
29/03/17;TeleVenda;Ellipsis;1733;R$ 45.388,12;99489
29/03/17;TeleVenda;Mindscape;117;R$ 7.891,17;15451
29/03/17;TeleVenda;Vast;243;R$ 14.569,70;11104
29/03/17;TeleVenda;Arena;1892;R$ 70.843,55;279940
29/03/17;TeleVenda;Ellipsis;251;R$ 13.137,09;15143
29/03/17;Telégrafo;Ellipsis;72;R$ 3.671,78;4170
29/03/17;TeleVenda;Vast;2417;R$ 70.608,98;114904
29/03/17;Porta a Porta;Ellipsis;981;R$ 26.325,18;54853
29/03/17;Telégrafo;Vast;80;R$ 4.646,24;3656
29/03/17;Telégrafo;Mindscape;87;R$ 6.200,63;10924
29/03/17;Porta a Porta;Vast;1267;R$ 33.224,38;61862
30/03/17;TeleVenda;Ellipsis;1531;R$ 43.256,07;86545
30/03/17;Porta a Porta;Mindscape;920;R$ 35.562,26;106824
30/03/17;Porta a Porta;Arena;1017;R$ 43.619,02;146330
30/03/17;TeleVenda;Ellipsis;259;R$ 13.634,33;15430
30/03/17;TeleVenda;Arena;188;R$ 11.087,98;27962
30/03/17;TeleVenda;Vast;258;R$ 16.194,45;12462
30/03/17;TeleVenda;Arena;1883;R$ 72.808,94;281251
30/03/17;TeleVenda;Vast;2204;R$ 70.027,11;107062
30/03/17;TeleVenda;Mindscape;1591;R$ 68.380,30;190828
30/03/17;TeleVenda;Mindscape;121;R$ 7.302,63;14115
30/03/17;Telégrafo;Vast;71;R$ 3.743,94;3695
30/03/17;Telégrafo;Arena;113;R$ 5.510,54;16702
30/03/17;Porta a Porta;Ellipsis;783;R$ 22.669,62;44626
30/03/17;Telégrafo;Ellipsis;57;R$ 4.008,82;2844
30/03/17;Telégrafo;Mindscape;72;R$ 4.678,55;8829
30/03/17;Porta a Porta;Vast;1133;R$ 32.145,70;56788
31/03/17;TeleVenda;Mindscape;98;R$ 5.859,97;12011
31/03/17;TeleVenda;Arena;1925;R$ 73.915,68;285221
31/03/17;Telégrafo;Ellipsis;55;R$ 3.514,77;3163
31/03/17;Porta a Porta;Ellipsis;818;R$ 22.793,00;45494
31/03/17;Telégrafo;Arena;126;R$ 6.607,03;18685
31/03/17;TeleVenda;Mindscape;1569;R$ 64.973,95;186286
31/03/17;TeleVenda;Ellipsis;1484;R$ 41.441,99;84414
31/03/17;TeleVenda;Arena;193;R$ 10.972,05;28837
31/03/17;Porta a Porta;Vast;1084;R$ 30.736,78;55515
31/03/17;Porta a Porta;Arena;1006;R$ 43.946,71;147135
31/03/17;Porta a Porta;Mindscape;895;R$ 34.914,48;106138
31/03/17;Telégrafo;Vast;82;R$ 5.256,30;3738
31/03/17;Telégrafo;Mindscape;78;R$ 4.631,52;10472
31/03/17;TeleVenda;Ellipsis;235;R$ 13.598,56;14042
31/03/17;TeleVenda;Vast;240;R$ 14.454,86;11012
31/03/17;TeleVenda;Vast;2093;R$ 64.766,34;101384
01/04/17;TeleVenda;Vast;233;R$ 14.963,23;11063
01/04/17;TeleVenda;Ellipsis;1429;R$ 41.220,54;80487
01/04/17;TeleVenda;Mindscape;104;R$ 6.125,41;12725
01/04/17;Porta a Porta;Arena;1026;R$ 44.833,77;147764
01/04/17;TeleVenda;Vast;2173;R$ 65.593,10;104236
01/04/17;Telégrafo;Ellipsis;65;R$ 2.726,19;3696
01/04/17;TeleVenda;Ellipsis;211;R$ 11.919,70;12365
01/04/17;TeleVenda;Mindscape;1527;R$ 64.818,93;184869
01/04/17;Porta a Porta;Mindscape;950;R$ 36.356,82;110375
01/04/17;Telégrafo;Mindscape;67;R$ 4.005,79;8001
01/04/17;TeleVenda;Arena;1786;R$ 71.455,05;267332
01/04/17;Porta a Porta;Vast;1079;R$ 28.486,40;54551
01/04/17;Porta a Porta;Ellipsis;841;R$ 23.601,00;46988
01/04/17;TeleVenda;Arena;175;R$ 10.270,29;26599
01/04/17;Telégrafo;Arena;105;R$ 5.470,41;15130
01/04/17;Telégrafo;Vast;61;R$ 2.911,98;3050
